id,maison_fs_id,mois,annee,nb_demandes,nb_demandes_resolues,temps_moyen_resolution,satisfaction_moyenne,nb_usagers_uniques,nb_nouveaux_usagers,taux_retour_usagers
3010,10,9,2024,278,243,27,4.78,88,14,0.56
3011,11,9,2024,251,200,30,3.77,84,13,0.57
3012,12,9,2024,456,427,64,4.41,292,47,0.57
3013,13,9,2024,222,182,77,3.67,146,33,0.66
3014,14,9,2024,409,363,87,4.69,231,16,0.38
3015,15,9,2024,321,265,61,3.92,113,19,0.49
3016,16,9,2024,441,369,30,3.76,117,18,0.34
3017,17,9,2024,211,195,81,4.57,278,45,0.63
3018,18,9,2024,226,190,75,4.48,224,31,0.47
3019,19,9,2024,346,293,42,3.93,123,39,0.64
3020,20,9,2024,135,126,52,4.35,85,37,0.68
3021,21,9,2024,282,250,49,3.75,185,39,0.3
3022,22,9,2024,241,221,30,4.19,179,48,0.52
3023,23,9,2024,324,286,78,4.03,94,49,0.44
3024,24,9,2024,449,394,21,4.36,125,29,0.43
3025,25,9,2024,388,337,80,3.93,125,15,0.55
3026,26,9,2024,304,266,32,4.74,153,15,0.36
3027,27,9,2024,373,335,24,3.64,107,38,0.33
3028,28,9,2024,422,372,73,3.9,212,40,0.47
3029,29,9,2024,264,224,81,4.72,289,46,0.45
3030,30,9,2024,283,252,50,3.76,260,34,0.34
3031,31,9,2024,196,185,31,3.5,129,34,0.37
3032,32,9,2024,316,276,87,4.75,267,11,0.51
3033,33,9,2024,296,255,75,4.19,172,24,0.52
3034,34,9,2024,360,331,26,3.8,171,12,0.49
3035,35,9,2024,188,165,54,3.57,169,34,0.64
3036,36,9,2024,457,424,59,4.2,81,27,0.48
3037,37,9,2024,281,263,67,3.69,126,13,0.41
3038,38,9,2024,466,396,26,4.26,149,33,0.61
3039,39,9,2024,225,184,22,3.63,168,44,0.33
3040,40,9,2024,447,399,75,3.97,177,37,0.42
3041,41,9,2024,249,211,62,4.72,239,32,0.61
3042,42,9,2024,108,99,41,4.58,200,44,0.47
3043,43,9,2024,227,211,53,4.14,226,49,0.49
3044,44,9,2024,197,182,66,3.66,171,17,0.47
3045,45,9,2024,421,378,51,4.02,102,41,0.58
3046,46,9,2024,320,285,69,4.24,83,37,0.5
3047,47,9,2024,439,378,34,4.61,227,38,0.63
3048,48,9,2024,218,201,88,4.3,241,47,0.37
3049,49,9,2024,228,187,82,3.61,174,29,0.67
3050,50,9,2024,197,184,43,4.67,235,46,0.37
3051,51,9,2024,419,346,49,4.56,292,17,0.56
3052,52,9,2024,150,134,58,4.69,137,45,0.6
3053,53,9,2024,135,127,48,4.29,249,41,0.67
3054,54,9,2024,148,138,69,3.76,276,29,0.44
3055,55,9,2024,241,206,39,4.6,98,17,0.53
3056,56,9,2024,214,188,80,3.76,294,33,0.36
3057,57,9,2024,499,410,63,4.22,100,33,0.32
3058,58,9,2024,428,373,27,3.99,201,32,0.35
3059,59,9,2024,207,165,25,3.71,100,31,0.61
3060,60,9,2024,224,207,72,4.77,175,18,0.48
3061,61,9,2024,471,408,69,3.62,193,43,0.66
3062,62,9,2024,406,332,79,3.91,112,42,0.57
3063,63,9,2024,341,305,66,3.81,220,40,0.51
3064,64,9,2024,290,264,49,4.74,190,18,0.64
3065,65,9,2024,254,234,89,4.31,120,16,0.63
3066,66,9,2024,145,126,52,4.65,144,18,0.57
3067,67,9,2024,169,151,26,4.53,149,40,0.37
3068,68,9,2024,373,312,65,4.66,156,37,0.56
3069,69,9,2024,337,281,21,3.81,258,12,0.6
3070,70,9,2024,363,294,65,3.89,111,16,0.64
3071,71,9,2024,362,306,41,4.53,153,10,0.43
3072,72,9,2024,160,144,53,4.6,290,46,0.36
3073,73,9,2024,432,359,24,4.35,258,22,0.55
3074,74,9,2024,135,114,51,4.4,139,20,0.58
3075,75,9,2024,169,153,28,3.68,277,26,0.46
3076,76,9,2024,113,102,47,4.54,93,28,0.41
3077,77,9,2024,367,341,58,4.36,170,36,0.41
3078,78,9,2024,295,241,51,4.75,172,23,0.56
3079,79,9,2024,434,361,45,3.88,208,35,0.44
3080,80,9,2024,265,225,25,3.52,91,27,0.3
3081,81,9,2024,433,356,85,4.71,226,36,0.52
3082,82,9,2024,314,272,83,4.25,230,48,0.36
3083,83,9,2024,277,222,64,3.67,271,18,0.54
3084,84,9,2024,243,228,88,4.64,288,22,0.36
3085,85,9,2024,129,119,65,4.41,176,19,0.64
3086,86,9,2024,134,111,67,4.6,124,12,0.68
3087,87,9,2024,228,194,36,4.28,223,24,0.39
3088,88,9,2024,446,378,32,4.37,297,48,0.54
3089,89,9,2024,453,382,56,3.67,107,27,0.49
3090,90,9,2024,473,415,80,4.73,231,28,0.42
3091,91,9,2024,150,136,85,3.66,193,11,0.34
3092,92,9,2024,333,300,66,4.21,222,15,0.44
3093,93,9,2024,318,298,35,4.78,81,39,0.43
3094,94,9,2024,304,274,72,3.99,274,45,0.52
3095,95,9,2024,229,183,69,3.54,94,50,0.59
3096,96,9,2024,296,258,78,4.29,226,17,0.41
3097,97,9,2024,199,172,71,4.38,91,30,0.31
3098,98,9,2024,202,163,44,4.76,220,30,0.59
3099,99,9,2024,257,232,57,4.16,129,41,0.54
3100,100,9,2024,152,133,26,4.15,173,18,0.31
3101,101,9,2024,128,107,67,4.74,84,44,0.41
3102,102,9,2024,317,294,27,3.76,191,14,0.65
3103,103,9,2024,383,319,65,4.8,196,45,0.61
3104,104,9,2024,446,380,38,4.12,273,29,0.63
3105,105,9,2024,311,260,34,4.71,180,45,0.36
3106,106,9,2024,484,435,84,4.66,200,40,0.41
3107,107,9,2024,165,142,42,3.72,149,30,0.39
3108,108,9,2024,185,152,89,3.81,146,12,0.54
3109,109,9,2024,218,182,68,3.55,243,11,0.41
3110,110,9,2024,350,325,59,4.75,251,46,0.38
3111,111,9,2024,217,200,73,4.41,121,36,0.31
3112,112,9,2024,224,191,87,4.74,84,16,0.66
3113,113,9,2024,295,253,57,3.65,163,16,0.52
3114,114,9,2024,174,158,51,3.71,224,29,0.52
3115,115,9,2024,171,137,82,4.06,208,48,0.33
3116,116,9,2024,423,341,52,4.18,175,50,0.68
3117,117,9,2024,223,178,57,4.39,123,10,0.47
3118,118,9,2024,196,182,34,4.2,231,11,0.51
3119,119,9,2024,500,430,43,4.72,168,33,0.5
3120,120,9,2024,251,207,58,4.11,231,40,0.3
3121,121,9,2024,331,271,52,4.27,102,36,0.36
3122,122,9,2024,479,444,52,3.93,174,24,0.49
3123,123,9,2024,309,285,61,4.28,242,14,0.37
3124,124,9,2024,197,169,31,4.61,187,44,0.34
3125,125,9,2024,254,224,25,4.37,112,42,0.31
3126,126,9,2024,136,119,41,4.7,153,28,0.52
3127,127,9,2024,141,123,50,4.58,105,47,0.67
3128,128,9,2024,278,257,77,4.69,125,28,0.65
3129,129,9,2024,329,279,78,4.63,135,23,0.65
3130,130,9,2024,335,290,44,4.17,146,31,0.54
3131,131,9,2024,186,164,75,4.49,88,18,0.54
3132,132,9,2024,465,402,79,4.66,224,13,0.38
3133,133,9,2024,282,240,82,4.56,190,30,0.67
3134,134,9,2024,225,191,64,4.58,148,38,0.64
3135,135,9,2024,266,242,45,4.73,280,14,0.31
3136,136,9,2024,399,327,87,4.78,193,45,0.5
3137,137,9,2024,266,226,36,3.88,216,32,0.69
3138,138,9,2024,108,93,47,4.35,100,22,0.42
3139,139,9,2024,179,148,85,3.89,115,45,0.42
3140,140,9,2024,104,90,79,3.91,213,40,0.38
3141,141,9,2024,264,227,32,4.72,199,19,0.51
3142,142,9,2024,453,419,87,3.53,192,19,0.53
3143,143,9,2024,139,131,69,3.81,268,10,0.66
3144,144,9,2024,365,300,51,4.71,203,12,0.45
3145,145,9,2024,481,397,88,4.53,146,39,0.32
3146,146,9,2024,437,365,46,4.21,179,27,0.46
3147,147,9,2024,339,277,61,3.66,298,50,0.66
3148,148,9,2024,329,284,47,4.34,190,39,0.56
3149,149,9,2024,324,270,47,4.19,180,20,0.54
3150,150,9,2024,137,112,81,4.41,201,14,0.48
3151,151,9,2024,201,175,86,3.82,154,29,0.7
3152,152,9,2024,470,378,81,4.35,278,17,0.51
3153,153,9,2024,394,336,79,4.06,275,44,0.32
3154,154,9,2024,419,374,84,3.67,272,33,0.33
3155,155,9,2024,184,165,50,3.87,210,50,0.69
3156,156,9,2024,171,158,65,4.04,171,10,0.52
3157,157,9,2024,164,143,77,4.55,183,23,0.45
3158,158,9,2024,292,247,88,3.85,193,40,0.47
3159,159,9,2024,300,265,82,3.58,120,16,0.34
3160,160,9,2024,291,267,58,3.77,189,28,0.42
3161,161,9,2024,224,185,40,3.92,232,36,0.52
3162,162,9,2024,480,411,54,4.57,248,27,0.54
3163,163,9,2024,285,248,44,3.56,279,15,0.32
3164,164,9,2024,413,390,50,4.41,112,16,0.49
3165,165,9,2024,197,168,22,4.14,227,37,0.58
3166,166,9,2024,384,340,22,4.48,200,49,0.58
3167,167,9,2024,418,387,72,4.4,176,17,0.44
3168,168,9,2024,113,92,36,4.25,278,35,0.34
3169,169,9,2024,331,290,37,3.89,242,41,0.6
3170,170,9,2024,104,92,73,4.19,90,31,0.49
3171,171,9,2024,114,97,28,4.69,265,30,0.44
3172,172,9,2024,223,210,77,3.51,234,37,0.44
3173,173,9,2024,225,204,76,4.33,239,47,0.45
3174,174,9,2024,459,398,36,4.02,295,28,0.5
3175,175,9,2024,181,170,62,3.53,263,48,0.58
3176,176,9,2024,161,142,54,4.04,285,20,0.43
3177,177,9,2024,332,298,85,3.54,182,35,0.42
3178,178,9,2024,369,338,60,4.76,171,40,0.41
3179,179,9,2024,130,118,36,3.57,123,25,0.4
3180,180,9,2024,233,186,69,3.54,150,23,0.37
3181,181,9,2024,444,387,20,4.08,228,17,0.65
3182,182,9,2024,134,121,31,4.6,174,43,0.53
3183,183,9,2024,298,243,72,4.67,217,41,0.33
3184,184,9,2024,174,143,68,4.61,123,23,0.34
3185,185,9,2024,113,94,72,4.22,139,31,0.51
3186,186,9,2024,275,222,61,4.3,125,10,0.46
3187,187,9,2024,100,80,84,4.47,153,31,0.38
3188,188,9,2024,335,306,40,3.68,171,28,0.56
3189,189,9,2024,104,97,40,3.63,234,41,0.37
3190,190,9,2024,478,393,42,4.05,81,27,0.3
3191,191,9,2024,302,253,60,3.63,165,28,0.7
3192,192,9,2024,159,146,83,4.24,112,28,0.33
3193,193,9,2024,264,217,52,3.96,256,19,0.67
3194,194,9,2024,460,433,71,3.92,128,13,0.68
3195,195,9,2024,207,167,48,4.45,115,27,0.45
3196,196,9,2024,383,362,49,3.84,114,12,0.33
3197,197,9,2024,259,212,80,3.69,239,37,0.63
3198,198,9,2024,425,397,73,4.19,211,18,0.64
3199,199,9,2024,448,417,61,3.84,280,28,0.69
3200,200,9,2024,396,359,53,4.64,165,32,0.31
3201,201,9,2024,123,115,68,4.0,134,50,0.34
3202,202,9,2024,381,311,70,4.23,107,40,0.3
3203,203,9,2024,196,160,29,3.6,87,12,0.63
3204,204,9,2024,425,385,71,3.63,211,47,0.53
3205,205,9,2024,333,269,72,4.22,80,38,0.63
3206,206,9,2024,156,146,23,4.4,147,16,0.41
3207,207,9,2024,322,282,45,4.05,208,44,0.69
3208,208,9,2024,271,244,63,3.63,146,16,0.33
3209,209,9,2024,394,358,78,4.51,247,30,0.37
3210,210,9,2024,370,307,25,4.15,283,44,0.55
3211,211,9,2024,284,254,62,4.37,143,30,0.47
3212,212,9,2024,155,124,84,3.98,90,48,0.39
3213,213,9,2024,370,299,35,3.65,97,11,0.36
3214,214,9,2024,168,147,51,4.0,235,32,0.43
3215,215,9,2024,378,338,58,4.03,80,42,0.68
3216,216,9,2024,173,164,62,4.04,226,16,0.59
3217,217,9,2024,226,207,28,4.78,248,26,0.42
3218,218,9,2024,165,155,42,3.86,281,39,0.5
3219,219,9,2024,481,411,64,4.49,284,16,0.44
3220,220,9,2024,276,250,30,4.69,199,20,0.64
3221,221,9,2024,145,133,27,3.57,153,37,0.44
3222,222,9,2024,242,202,44,4.19,127,38,0.53
3223,223,9,2024,443,386,39,3.99,249,42,0.48
3224,224,9,2024,191,168,28,3.92,295,15,0.35
3225,225,9,2024,490,432,31,3.87,132,24,0.66
3226,226,9,2024,400,348,86,4.07,200,39,0.34
3227,227,9,2024,175,154,90,4.34,177,47,0.42
3228,228,9,2024,173,161,60,4.57,211,23,0.36
3229,229,9,2024,262,230,38,3.89,278,21,0.56
3230,230,9,2024,212,176,88,4.56,138,47,0.41
3231,231,9,2024,384,317,58,3.76,138,22,0.43
3232,232,9,2024,124,114,61,4.15,289,45,0.42
3233,233,9,2024,286,258,44,3.77,141,32,0.46
3234,234,9,2024,122,106,22,3.85,191,32,0.66
3235,235,9,2024,248,230,21,4.4,100,31,0.48
3236,236,9,2024,427,370,88,4.75,144,16,0.63
3237,237,9,2024,308,265,82,4.28,265,18,0.47
3238,238,9,2024,437,362,87,3.65,185,46,0.55
3239,239,9,2024,326,289,52,4.61,113,38,0.53
3240,240,9,2024,395,353,80,4.2,265,46,0.61
3241,241,9,2024,322,290,22,3.69,168,13,0.34
3242,242,9,2024,272,248,65,4.62,252,34,0.41
3243,243,9,2024,465,421,27,4.52,163,15,0.49
3244,244,9,2024,351,308,81,4.49,124,40,0.62
3245,245,9,2024,130,116,37,4.18,244,40,0.69
3246,246,9,2024,120,106,47,4.6,267,31,0.64
3247,247,9,2024,302,250,87,4.31,291,24,0.52
3248,248,9,2024,279,231,59,4.4,189,29,0.32
3249,249,9,2024,483,442,60,3.68,251,40,0.34
3250,250,9,2024,347,310,74,4.56,82,31,0.7
3251,251,9,2024,244,202,78,3.53,102,12,0.35
3252,252,9,2024,229,212,42,4.58,278,43,0.53
3253,253,9,2024,145,116,57,4.47,81,40,0.33
3254,254,9,2024,492,405,31,3.65,130,36,0.63
3255,255,9,2024,375,321,54,4.55,236,14,0.41
3256,256,9,2024,202,181,27,4.59,231,37,0.59
3257,257,9,2024,362,333,40,3.92,123,20,0.38
3258,258,9,2024,152,142,29,3.76,103,32,0.38
3259,259,9,2024,144,123,38,4.51,214,27,0.52
3260,260,9,2024,120,98,36,4.12,228,50,0.59
3261,261,9,2024,232,213,85,3.71,125,39,0.48
3262,262,9,2024,237,205,69,3.97,95,41,0.62
3263,263,9,2024,143,133,89,3.52,263,50,0.49
3264,264,9,2024,340,284,79,3.66,225,46,0.3
3265,265,9,2024,488,412,86,3.84,101,21,0.59
3266,266,9,2024,482,414,74,4.16,295,21,0.35
3267,267,9,2024,208,180,29,4.08,262,15,0.36
3268,268,9,2024,200,175,52,4.67,237,23,0.56
3269,269,9,2024,290,247,45,4.56,145,34,0.32
3270,270,9,2024,112,100,57,4.23,210,20,0.42
3271,271,9,2024,331,293,50,3.65,252,30,0.59
3272,272,9,2024,145,127,70,3.77,138,34,0.66
3273,273,9,2024,213,186,67,3.58,105,10,0.37
3274,274,9,2024,246,216,86,4.16,166,25,0.33
3275,275,9,2024,428,373,76,3.98,213,50,0.34
3276,276,9,2024,152,141,80,3.93,230,11,0.36
3277,277,9,2024,475,414,48,3.94,149,43,0.36
3278,278,9,2024,470,412,69,4.61,268,32,0.59
3279,279,9,2024,478,448,25,4.06,195,46,0.55
3280,280,9,2024,268,222,77,4.8,199,33,0.69
3281,281,9,2024,231,213,69,4.53,288,40,0.47
3282,282,9,2024,167,148,54,4.31,205,50,0.47
3283,283,9,2024,388,360,45,4.49,228,25,0.57
3284,284,9,2024,236,198,58,4.24,132,30,0.49
3285,285,9,2024,156,137,50,3.59,157,15,0.54
3286,286,9,2024,312,261,28,4.46,299,38,0.36
3287,287,9,2024,309,252,79,4.16,90,14,0.56
3288,288,9,2024,387,363,64,4.02,277,34,0.69
3289,289,9,2024,268,236,59,4.57,99,40,0.44
3290,290,9,2024,350,288,90,4.05,237,11,0.54
3291,291,9,2024,423,384,51,3.6,230,24,0.51
3292,292,9,2024,144,129,79,4.49,102,28,0.64
3293,293,9,2024,191,176,63,4.65,111,31,0.48
3294,294,9,2024,119,103,54,4.31,102,46,0.38
3295,295,9,2024,162,145,74,3.82,234,41,0.35
3296,296,9,2024,229,199,34,4.37,203,29,0.7
3297,297,9,2024,454,420,32,4.41,291,28,0.41
3298,298,9,2024,446,407,29,3.96,169,35,0.43
3299,299,9,2024,321,303,55,4.12,182,29,0.65
3300,300,9,2024,384,334,41,4.47,182,26,0.35
3301,1,8,2024,260,223,53,4.12,251,19,0.49
3302,2,8,2024,121,98,84,3.7,207,17,0.55
3303,3,8,2024,88,72,42,4.76,182,38,0.36
3304,4,8,2024,102,90,75,4.8,115,27,0.34
3305,5,8,2024,88,76,65,4.25,230,35,0.48
3306,6,8,2024,184,167,61,4.19,152,18,0.44
3307,7,8,2024,292,259,35,4.78,104,49,0.6
3308,8,8,2024,125,112,74,3.75,94,19,0.38
3309,9,8,2024,114,100,34,4.31,275,46,0.62
3310,10,8,2024,275,234,27,4.62,123,14,0.31
3311,11,8,2024,214,188,54,3.55,84,26,0.56
3312,12,8,2024,312,292,51,3.63,186,25,0.68
3313,13,8,2024,312,291,79,3.59,267,20,0.57
3314,14,8,2024,227,191,24,3.77,285,47,0.31
3315,15,8,2024,171,158,69,3.52,178,40,0.65
3316,16,8,2024,240,203,83,4.75,228,21,0.52
3317,17,8,2024,179,164,73,4.55,234,37,0.55
3318,18,8,2024,305,289,39,3.56,145,44,0.42
3319,19,8,2024,269,229,20,4.48,204,28,0.33
3320,20,8,2024,193,159,53,4.01,122,36,0.69
3321,21,8,2024,155,135,70,4.27,112,25,0.55
3322,22,8,2024,309,267,57,3.7,270,42,0.43
3323,23,8,2024,303,268,47,3.92,300,18,0.67
3324,24,8,2024,149,131,22,3.87,179,30,0.42
3325,25,8,2024,190,159,64,4.69,230,25,0.46
3326,26,8,2024,292,253,82,3.84,277,31,0.61
3327,27,8,2024,247,229,55,3.72,165,34,0.46
3328,28,8,2024,228,211,77,4.51,202,25,0.42
3329,29,8,2024,99,92,46,4.54,189,50,0.37
3330,30,8,2024,177,146,75,3.61,94,27,0.6
3331,31,8,2024,336,293,38,3.88,214,32,0.63
3332,32,8,2024,196,170,72,4.2,83,17,0.51
3333,33,8,2024,320,268,74,4.22,197,49,0.54
3334,34,8,2024,137,110,42,4.74,188,39,0.68
3335,35,8,2024,186,174,26,3.61,91,18,0.66
3336,36,8,2024,118,99,32,4.44,115,36,0.69
3337,37,8,2024,181,159,38,4.33,136,45,0.48
3338,38,8,2024,170,141,27,4.02,181,24,0.48
3339,39,8,2024,86,77,43,4.78,93,25,0.36
3340,40,8,2024,282,263,69,3.56,194,16,0.61
3341,41,8,2024,132,124,27,4.3,124,38,0.38
3342,42,8,2024,294,237,66,3.74,128,41,0.54
3343,43,8,2024,131,115,41,3.54,270,14,0.63
3344,44,8,2024,273,226,43,3.74,227,19,0.32
3345,45,8,2024,203,181,59,4.31,248,26,0.33
3346,46,8,2024,330,300,73,4.32,258,33,0.67
3347,47,8,2024,91,82,64,4.61,98,44,0.62
3348,48,8,2024,238,200,51,4.25,300,10,0.43
3349,49,8,2024,200,173,52,3.54,195,10,0.44
3350,50,8,2024,315,287,27,4.56,128,11,0.32
3351,51,8,2024,121,103,30,4.48,289,44,0.47
3352,52,8,2024,70,56,60,4.59,84,23,0.39
3353,53,8,2024,154,130,33,4.61,157,29,0.41
3354,54,8,2024,221,203,87,4.43,176,12,0.67
3355,55,8,2024,100,80,40,4.38,95,49,0.52
3356,56,8,2024,312,267,85,4.69,260,42,0.56
3357,57,8,2024,209,170,90,4.38,133,49,0.65
3358,58,8,2024,260,209,71,3.79,81,10,0.56
3359,59,8,2024,231,185,41,3.82,171,30,0.41
3360,60,8,2024,273,257,84,4.23,148,18,0.4
3361,61,8,2024,142,133,55,3.52,269,38,0.37
3362,62,8,2024,204,167,67,3.81,283,30,0.38
3363,63,8,2024,247,202,36,4.1,127,11,0.64
3364,64,8,2024,130,112,85,4.05,167,16,0.45
3365,65,8,2024,143,115,45,4.21,112,23,0.51
3366,66,8,2024,256,217,69,4.35,241,25,0.63
3367,67,8,2024,194,182,68,3.73,192,40,0.45
3368,68,8,2024,347,287,78,4.65,241,33,0.61
3369,69,8,2024,322,279,87,4.27,245,45,0.32
3370,70,8,2024,207,190,62,4.12,262,46,0.55
3371,71,8,2024,264,226,22,4.53,182,40,0.6
3372,72,8,2024,333,287,58,3.83,241,11,0.61
3373,73,8,2024,236,190,85,4.77,199,31,0.64
3374,74,8,2024,259,234,24,4.25,297,35,0.4
3375,75,8,2024,235,216,53,4.17,247,27,0.56
3376,76,8,2024,117,103,78,4.45,226,27,0.66
3377,77,8,2024,145,136,82,3.68,115,44,0.57
3378,78,8,2024,256,239,49,3.76,106,26,0.69
3379,79,8,2024,157,140,82,4.25,243,42,0.5
3380,80,8,2024,289,255,65,3.95,232,32,0.51
3381,81,8,2024,332,302,83,4.22,195,32,0.42
3382,82,8,2024,271,223,65,4.02,240,38,0.55
3383,83,8,2024,170,136,48,3.86,285,25,0.54
3384,84,8,2024,338,320,32,4.37,101,11,0.45
3385,85,8,2024,326,295,80,3.91,180,41,0.54
3386,86,8,2024,252,208,50,3.79,82,23,0.41
3387,87,8,2024,114,107,72,3.83,237,16,0.52
3388,88,8,2024,326,266,63,4.08,267,35,0.45
3389,89,8,2024,180,156,29,4.37,115,44,0.66
3390,90,8,2024,158,141,63,4.24,282,36,0.46
3391,91,8,2024,304,269,85,3.92,172,14,0.49
3392,92,8,2024,330,267,78,4.52,151,36,0.64
3393,93,8,2024,243,208,22,4.09,202,42,0.59
3394,94,8,2024,71,64,30,4.3,198,41,0.41
3395,95,8,2024,191,177,63,3.71,270,15,0.4
3396,96,8,2024,184,162,63,4.21,195,30,0.34
3397,97,8,2024,250,222,60,4.17,246,25,0.34
3398,98,8,2024,202,181,68,4.31,186,28,0.67
3399,99,8,2024,293,256,38,3.64,151,36,0.66
3400,100,8,2024,163,144,86,3.53,182,32,0.61
3401,101,8,2024,111,102,86,4.17,167,38,0.38
3402,102,8,2024,189,174,43,4.09,245,31,0.5
3403,103,8,2024,156,134,26,3.83,161,36,0.45
3404,104,8,2024,121,105,89,4.39,264,28,0.4
3405,105,8,2024,118,101,30,4.75,189,22,0.44
3406,106,8,2024,96,78,81,3.77,191,30,0.63
3407,107,8,2024,305,262,45,3.52,82,35,0.31
3408,108,8,2024,217,181,82,4.64,253,40,0.4
3409,109,8,2024,169,152,46,4.35,282,39,0.51
3410,110,8,2024,161,131,69,4.31,214,39,0.7
3411,111,8,2024,99,80,33,4.45,118,34,0.3
3412,112,8,2024,258,224,28,3.51,184,47,0.53
3413,113,8,2024,155,133,76,3.55,298,42,0.31
3414,114,8,2024,333,275,24,4.3,239,27,0.61
3415,115,8,2024,105,87,61,4.8,180,12,0.63
3416,116,8,2024,77,63,22,4.46,246,50,0.4
3417,117,8,2024,177,157,32,4.61,111,50,0.31
3418,118,8,2024,350,318,42,3.84,271,19,0.7
3419,119,8,2024,128,120,81,4.5,152,11,0.38
3420,120,8,2024,179,161,69,4.52,176,48,0.39
3421,121,8,2024,134,123,27,4.12,274,18,0.5
3422,122,8,2024,175,155,45,3.8,158,44,0.46
3423,123,8,2024,261,236,20,4.72,187,23,0.45
3424,124,8,2024,207,186,29,4.14,141,11,0.46
3425,125,8,2024,328,294,44,3.94,243,13,0.51
3426,126,8,2024,345,276,69,4.78,221,40,0.54
3427,127,8,2024,253,222,59,4.45,110,31,0.36
3428,128,8,2024,158,144,48,3.56,225,37,0.37
3429,129,8,2024,289,273,51,4.47,104,14,0.47
3430,130,8,2024,102,82,82,4.66,192,37,0.66
3431,131,8,2024,344,319,74,4.48,121,49,0.67
3432,132,8,2024,161,131,41,4.63,190,12,0.66
3433,133,8,2024,212,184,47,4.78,135,26,0.54
3434,134,8,2024,296,245,65,3.88,253,41,0.63
3435,135,8,2024,149,131,63,3.5,139,48,0.56
3436,136,8,2024,206,175,68,3.95,172,26,0.33
3437,137,8,2024,92,80,81,3.97,124,16,0.42
3438,138,8,2024,93,85,71,4.31,161,16,0.63
3439,139,8,2024,284,258,82,3.92,215,24,0.57
3440,140,8,2024,135,126,84,4.02,251,24,0.62
3441,141,8,2024,255,210,31,4.78,112,20,0.34
3442,142,8,2024,105,85,70,4.15,257,49,0.41
3443,143,8,2024,271,229,30,4.3,117,50,0.47
3444,144,8,2024,299,254,68,4.77,298,39,0.46
3445,145,8,2024,209,168,24,3.89,123,43,0.47
3446,146,8,2024,338,274,74,3.95,81,27,0.52
3447,147,8,2024,347,278,72,4.23,137,50,0.7
3448,148,8,2024,239,212,79,3.95,270,28,0.56
3449,149,8,2024,86,79,21,4.23,144,40,0.69
3450,150,8,2024,234,212,68,4.51,179,35,0.53
3451,151,8,2024,294,266,53,3.5,232,23,0.54
3452,152,8,2024,326,295,59,4.44,184,20,0.68
3453,153,8,2024,327,264,61,3.83,103,27,0.56
3454,154,8,2024,102,88,30,4.76,217,27,0.36
3455,155,8,2024,324,260,76,4.12,150,38,0.41
3456,156,8,2024,128,115,41,4.3,114,40,0.39
3457,157,8,2024,205,183,66,4.44,104,46,0.45
3458,158,8,2024,284,262,33,3.68,212,36,0.44
3459,159,8,2024,89,82,85,3.56,244,28,0.33
3460,160,8,2024,129,110,71,3.54,289,34,0.54
3461,161,8,2024,214,174,58,4.21,230,11,0.35
3462,162,8,2024,157,141,48,3.5,219,41,0.64
3463,163,8,2024,118,99,79,3.73,294,12,0.61
3464,164,8,2024,338,318,84,4.57,109,36,0.39
3465,165,8,2024,177,149,31,4.64,119,13,0.44
3466,166,8,2024,273,232,81,4.36,278,29,0.35
3467,167,8,2024,264,232,61,3.58,145,34,0.56
3468,168,8,2024,188,178,73,4.24,98,32,0.37
3469,169,8,2024,243,229,43,4.18,241,45,0.37
3470,170,8,2024,300,273,81,4.48,182,10,0.6
3471,171,8,2024,146,137,43,4.09,165,15,0.67
3472,172,8,2024,259,210,67,3.6,286,34,0.31
3473,173,8,2024,168,139,65,3.91,214,21,0.66
3474,174,8,2024,180,164,66,4.66,227,12,0.32
3475,175,8,2024,329,274,56,4.37,291,11,0.65
3476,176,8,2024,245,230,80,3.55,114,13,0.44
3477,177,8,2024,118,109,70,3.62,216,17,0.66
3478,178,8,2024,221,192,51,3.81,249,50,0.54
3479,179,8,2024,131,106,73,3.68,295,42,0.64
3480,180,8,2024,297,239,74,4.42,89,37,0.31
3481,181,8,2024,145,130,27,3.77,182,44,0.41
3482,182,8,2024,287,267,54,4.68,110,31,0.53
3483,183,8,2024,279,254,69,3.62,176,33,0.41
3484,184,8,2024,332,273,59,4.25,228,19,0.62
3485,185,8,2024,333,297,68,4.29,243,27,0.56
3486,186,8,2024,253,219,61,4.43,283,30,0.43
3487,187,8,2024,152,127,76,4.33,160,29,0.53
3488,188,8,2024,104,93,66,4.33,238,24,0.31
3489,189,8,2024,91,76,68,4.04,293,25,0.66
3490,190,8,2024,204,168,79,4.65,105,43,0.37
3491,191,8,2024,341,305,50,3.71,140,34,0.61
3492,192,8,2024,290,254,31,4.12,96,29,0.63
3493,193,8,2024,198,163,73,4.26,229,49,0.67
3494,194,8,2024,265,218,85,3.78,203,15,0.52
3495,195,8,2024,270,234,68,3.57,287,18,0.43
3496,196,8,2024,158,129,84,3.81,199,11,0.39
3497,197,8,2024,224,180,22,4.4,292,49,0.59
3498,198,8,2024,303,244,79,3.95,205,28,0.46
3499,199,8,2024,89,71,28,3.88,242,45,0.51
3500,200,8,2024,86,81,89,4.59,230,33,0.53
3501,201,8,2024,127,101,68,4.53,290,35,0.59
3502,202,8,2024,84,70,75,4.59,200,48,0.34
3503,203,8,2024,215,202,76,4.53,277,26,0.54
3504,204,8,2024,84,77,86,3.71,203,37,0.52
3505,205,8,2024,193,158,55,4.46,83,40,0.64
