id,age,genre,situation_familiale,niveau_numerique,code_postal,ville,date_inscription,frequence_visite
3203,20,M,celibataire,avance,74205,Bonneau,2024-06-22,nouveau
3204,75,F,marie,debutant,07111,Saint Jean,2025-07-13,nouveau
3205,60,F,concubinage,debutant,86295,Durand-les-Bains,2024-01-12,regulier
3206,39,M,concubinage,debutant,97444,Sainte Françoisedan,2023-10-13,regulier
3207,70,F,celibataire,avance,72833,Deschamps-sur-Berger,2024-03-17,occasionnel
3208,72,M,celibataire,intermediaire,97117,Dupré,2025-04-14,nouveau
3209,32,M,divorce,intermediaire,71700,Perez,2024-05-13,occasionnel
3210,70,M,marie,intermediaire,95137,DelaunayVille,2025-07-07,regulier
3211,61,M,divorce,intermediaire,54183,Sainte Emmanueldan,2023-09-19,regulier
3212,77,F,marie,intermediaire,39112,Monnier-les-Bains,2024-05-20,regulier
3213,78,M,concubinage,debutant,97124,Fernandes,2025-01-12,occasionnel
3214,37,F,marie,intermediaire,43779,Sainte Aurélie,2024-06-29,regulier
3215,42,M,divorce,avance,22663,Saint StéphanieBourg,2024-02-28,regulier
3216,19,F,concubinage,avance,26453,Sainte Capucine,2024-11-13,occasionnel
3217,37,M,concubinage,avance,40289,Sainte Léondan,2024-07-18,nouveau
3218,38,M,divorce,intermediaire,59309,Gérard,2025-01-29,occasionnel
3219,63,M,veuf,debutant,43353,Delahaye,2024-08-13,occasionnel
3220,35,M,celibataire,avance,52616,Laporte,2024-12-01,occasionnel
3221,57,F,celibataire,avance,04998,Lecomte,2023-10-19,regulier
3222,54,M,concubinage,intermediaire,69702,Leblanc-sur-Pereira,2025-02-13,occasionnel
3223,85,M,divorce,debutant,35602,BriandBourg,2023-11-04,regulier
3224,76,M,marie,debutant,58129,Lombarddan,2025-06-18,nouveau
3225,51,M,veuf,intermediaire,16607,François-les-Bains,2023-10-28,regulier
3226,64,F,celibataire,debutant,40172,Marques,2024-01-11,occasionnel
3227,29,M,celibataire,debutant,24990,Sainte Sophie,2024-06-13,occasionnel
3228,43,M,concubinage,debutant,80565,Navarroboeuf,2024-07-02,nouveau
3229,74,F,marie,intermediaire,34869,Martin,2024-07-21,regulier
3230,75,M,concubinage,debutant,97615,Leroux-les-Bains,2023-11-09,regulier
3231,70,F,celibataire,debutant,56254,Dupré,2024-08-08,regulier
3232,82,F,concubinage,intermediaire,48401,Foucher-la-Forêt,2025-06-05,occasionnel
3233,68,F,celibataire,intermediaire,25931,Prévost,2024-08-25,nouveau
3234,43,M,divorce,avance,16796,Sainte Édithdan,2025-03-16,regulier
3235,84,F,celibataire,avance,41580,Lenoir-la-Forêt,2025-06-25,occasionnel
3236,35,F,divorce,avance,14780,Mahenec,2024-05-03,regulier
3237,65,M,divorce,avance,37551,Lucasboeuf,2025-03-06,regulier
3238,82,M,divorce,debutant,21224,Saint Grégoire-sur-Mer,2024-10-01,nouveau
3239,50,M,veuf,intermediaire,54196,Ferrand,2025-03-27,nouveau
3240,21,F,marie,avance,42279,Saint Manon,2024-06-21,regulier
3241,66,M,concubinage,intermediaire,73676,Roynec,2024-04-22,regulier
3242,46,F,concubinage,avance,17612,DidierBourg,2025-05-21,occasionnel
3243,73,F,divorce,debutant,88397,Saint Suzanne,2024-09-11,regulier
3244,62,M,divorce,debutant,81312,Teixeira,2024-06-01,occasionnel
3245,36,M,marie,intermediaire,03153,Meunier,2025-02-18,regulier
3246,59,F,divorce,avance,70848,Martin-sur-Mer,2024-06-27,occasionnel
3247,72,M,concubinage,avance,51499,Godard-sur-Pereira,2023-09-14,nouveau
3248,18,F,celibataire,avance,08679,Sainte Christiane,2024-08-04,occasionnel
3249,47,F,concubinage,debutant,34567,Peron,2023-10-27,occasionnel
3250,61,F,veuf,avance,33716,Goncalves,2023-12-11,regulier
3251,71,F,veuf,debutant,29388,Guillot-les-Bains,2025-01-26,occasionnel
3252,64,M,marie,intermediaire,97458,Delattre-sur-Guillaume,2025-05-02,nouveau
3253,29,F,concubinage,debutant,66408,FontaineVille,2025-06-02,regulier
3254,52,M,marie,avance,59576,Noël,2024-08-12,occasionnel
3255,64,M,marie,avance,70349,Dumas,2024-02-04,regulier
3256,80,M,concubinage,avance,09669,Delahaye-sur-Brun,2024-06-09,nouveau
3257,73,M,celibataire,avance,76525,Huet-les-Bains,2024-07-25,nouveau
3258,85,F,concubinage,intermediaire,63913,Hoarau,2024-04-28,regulier
3259,37,M,marie,avance,38328,GoncalvesBourg,2025-05-15,occasionnel
3260,22,M,celibataire,debutant,57349,PasquierVille,2024-03-18,nouveau
3261,57,F,concubinage,avance,97187,Morin,2024-05-06,regulier
3262,73,M,marie,intermediaire,11891,Dumas,2025-07-02,nouveau
3263,19,M,veuf,intermediaire,82896,Sainte Patrick,2024-08-28,occasionnel
3264,29,M,marie,intermediaire,18616,Michel,2024-08-12,nouveau
3265,74,F,celibataire,avance,32345,Lucasdan,2023-11-05,nouveau
3266,33,M,divorce,avance,05977,Leclercq,2023-10-03,occasionnel
3267,25,M,marie,intermediaire,15697,Lopez,2023-11-05,nouveau
3268,61,M,celibataire,avance,19953,Gautier-sur-Dupré,2025-01-29,occasionnel
3269,22,M,concubinage,intermediaire,48877,Gauthier,2023-11-22,regulier
3270,60,M,marie,intermediaire,85985,Laurent,2024-02-13,nouveau
3271,35,F,celibataire,debutant,92912,Jacob-les-Bains,2024-08-10,occasionnel
3272,24,M,marie,avance,54198,Hardy-sur-Faivre,2025-06-14,regulier
3273,76,M,veuf,avance,31162,Benoitdan,2025-03-06,occasionnel
3274,85,M,divorce,avance,39175,Toussaintdan,2023-12-10,occasionnel
3275,60,M,veuf,debutant,72283,Rey-sur-Buisson,2023-12-10,nouveau
3276,47,F,marie,avance,48786,Saint Luc,2024-12-24,regulier
3277,79,M,marie,debutant,40696,Leroy,2025-05-14,occasionnel
3278,56,M,concubinage,avance,81402,Wagner,2025-03-26,nouveau
3279,60,F,concubinage,debutant,14241,Cousin-la-Forêt,2025-04-08,occasionnel
3280,79,F,veuf,intermediaire,22658,Michel,2025-03-14,occasionnel
3281,56,F,celibataire,debutant,05603,Saint Gérard,2024-06-09,nouveau
3282,78,F,celibataire,debutant,02493,Dupont-la-Forêt,2023-11-02,regulier
3283,58,M,concubinage,intermediaire,82882,Godard-les-Bains,2023-08-27,nouveau
3284,59,F,veuf,avance,22841,Hoareau,2023-07-24,regulier
3285,33,M,marie,avance,90622,Dupuy,2023-07-29,nouveau
3286,26,F,concubinage,avance,71695,Delattre,2024-02-21,nouveau
3287,66,F,marie,debutant,11242,Saint Corinne,2024-05-14,regulier
3288,19,F,concubinage,debutant,02258,Barbe-sur-Mer,2024-11-03,regulier
3289,74,F,marie,intermediaire,85141,Dupré-sur-Rousseau,2023-11-10,regulier
3290,66,F,veuf,intermediaire,91847,Prévost-sur-Mer,2024-10-27,nouveau
3291,76,M,divorce,intermediaire,54990,Giraud,2025-03-18,regulier
3292,33,F,divorce,avance,28989,Hamel,2024-03-21,nouveau
3293,30,M,celibataire,intermediaire,11583,Sainte Colettedan,2023-07-29,regulier
3294,29,M,divorce,debutant,30860,MonnierVille,2024-12-30,occasionnel
3295,39,F,marie,avance,41148,Pasquierboeuf,2024-04-12,regulier
3296,53,M,marie,debutant,62111,GosselinBourg,2024-04-25,occasionnel
3297,78,F,divorce,avance,94187,Gérard,2025-07-07,regulier
3298,58,M,marie,intermediaire,14502,Saint Théodore,2023-10-25,nouveau
3299,45,M,celibataire,avance,95339,Mullerdan,2023-09-18,regulier
3300,54,M,divorce,intermediaire,87511,Barthelemy,2025-07-17,nouveau
3301,34,M,marie,debutant,86515,Saint Élodieboeuf,2023-08-16,occasionnel
3302,43,F,concubinage,intermediaire,40253,Sainte Christinenec,2024-03-17,regulier
3303,18,M,concubinage,avance,97442,Saint Chantal,2023-10-04,regulier
3304,73,F,celibataire,avance,85540,BodinVille,2024-04-25,regulier
3305,84,M,celibataire,avance,83129,Chevalier,2024-04-05,regulier
3306,64,F,celibataire,avance,97335,Huet-la-Forêt,2023-09-08,regulier
3307,67,M,concubinage,avance,15192,Étienne-sur-Mer,2023-07-23,occasionnel
3308,44,F,divorce,debutant,87611,Bazin-sur-Mer,2024-03-07,occasionnel
3309,75,F,concubinage,avance,32974,Fleury,2024-11-20,nouveau
3310,46,M,concubinage,intermediaire,10905,Martel,2025-07-10,nouveau
3311,51,F,concubinage,debutant,24388,Vallet,2024-07-08,occasionnel
3312,24,F,marie,intermediaire,86333,Guérinnec,2024-02-21,regulier
3313,77,M,marie,avance,86656,Benard,2024-05-18,nouveau
3314,29,F,veuf,intermediaire,49720,Ollivier,2025-04-10,regulier
3315,84,M,veuf,avance,68437,Saint Hortensenec,2025-06-02,nouveau
3316,69,F,veuf,avance,30252,Masse,2023-11-13,nouveau
3317,40,F,veuf,avance,70130,Nicolas,2024-07-15,occasionnel
3318,51,M,celibataire,debutant,22593,Saint Juliennec,2023-07-30,nouveau
3319,64,F,veuf,avance,23582,HubertVille,2023-08-30,regulier
3320,60,F,divorce,debutant,06910,Joubert,2024-05-24,occasionnel
3321,29,F,concubinage,intermediaire,45878,Alvesnec,2024-11-23,occasionnel
3322,60,F,divorce,debutant,89776,Guilbert-la-Forêt,2024-12-05,nouveau
3323,78,F,concubinage,intermediaire,02451,Moreno-sur-Gillet,2023-07-19,occasionnel
3324,24,M,veuf,intermediaire,70754,BretonVille,2025-02-17,regulier
3325,79,F,divorce,intermediaire,16955,Clerc,2025-04-14,occasionnel
3326,51,M,marie,avance,17401,Leroux-la-Forêt,2024-11-19,regulier
3327,26,M,veuf,avance,95589,Rolland,2023-08-08,occasionnel
3328,56,M,celibataire,avance,97398,ChartierBourg,2024-10-29,nouveau
3329,82,F,celibataire,intermediaire,43446,Guillaume,2023-10-13,regulier
3330,31,F,concubinage,avance,36184,Seguin,2025-02-02,regulier
3331,77,M,marie,avance,63856,Gilbert-sur-Mer,2025-04-27,regulier
3332,22,M,veuf,avance,47267,Sainte Laurence,2025-03-20,nouveau
3333,61,F,marie,intermediaire,26757,Vaillantnec,2023-08-19,occasionnel
3334,27,M,veuf,avance,77982,Saint Monique,2024-07-03,regulier
3335,26,F,concubinage,avance,97369,Sainte ÉmileBourg,2025-01-02,regulier
3336,38,M,celibataire,debutant,85250,Gaillard,2024-10-01,nouveau
3337,75,F,divorce,debutant,19666,Faure,2024-04-27,occasionnel
3338,48,F,veuf,avance,75409,Leclercq,2024-06-01,occasionnel
3339,41,F,marie,debutant,94471,Thibault,2024-01-16,occasionnel
3340,62,M,divorce,intermediaire,97370,Lacroix,2023-09-24,nouveau
3341,71,M,celibataire,debutant,59769,Poiriernec,2024-02-03,nouveau
3342,79,F,marie,debutant,54730,BesnardBourg,2023-09-16,regulier
3343,74,M,divorce,intermediaire,02670,Brunel-les-Bains,2025-03-24,nouveau
3344,60,M,divorce,intermediaire,24405,Fabre-sur-Mer,2023-11-23,regulier
3345,18,F,concubinage,debutant,50842,Blanchard-sur-Mer,2025-04-02,nouveau
3346,68,M,divorce,intermediaire,73416,Saint Jean,2023-10-14,occasionnel
3347,72,F,divorce,debutant,79847,Royer,2024-03-08,nouveau
3348,83,F,celibataire,intermediaire,62592,Saint Roland,2024-05-29,regulier
3349,50,M,marie,intermediaire,24158,Saint Jérôme,2024-11-27,nouveau
3350,19,M,concubinage,intermediaire,94490,Nicolas,2025-03-06,occasionnel
3351,24,F,celibataire,debutant,48889,Pichon,2024-10-22,nouveau
3352,23,F,veuf,avance,61978,Saint Gilbert,2023-10-19,regulier
3353,77,M,celibataire,intermediaire,25431,Henry,2023-09-22,nouveau
3354,80,M,veuf,debutant,61557,Denis,2024-02-13,regulier
3355,76,M,divorce,intermediaire,14794,NeveuBourg,2025-05-16,occasionnel
3356,51,M,concubinage,intermediaire,82142,WagnerBourg,2024-09-06,regulier
3357,72,M,celibataire,intermediaire,39223,Clément,2025-03-21,regulier
3358,20,M,divorce,avance,92848,Roydan,2025-05-30,occasionnel
3359,45,F,concubinage,debutant,54431,Boucher,2024-05-17,regulier
3360,32,F,veuf,avance,47371,Mullernec,2025-05-11,regulier
3361,26,F,concubinage,avance,07814,Blin,2025-04-02,occasionnel
3362,43,F,veuf,avance,33112,Lopes-sur-Faivre,2024-03-02,regulier
3363,56,F,concubinage,intermediaire,29552,Pasquier-sur-Mer,2025-04-30,nouveau
3364,21,F,veuf,avance,77152,Saint RaymondBourg,2024-10-13,regulier
3365,25,M,celibataire,debutant,18178,Sainte JeannineVille,2024-05-08,regulier
3366,32,M,marie,intermediaire,66704,Sainte Odette,2025-01-31,occasionnel
3367,33,F,marie,debutant,32153,Prévost,2024-07-14,occasionnel
3368,35,F,concubinage,avance,19639,Ruiz-sur-Meyer,2024-05-10,regulier
3369,20,F,divorce,debutant,83627,Coste,2024-09-10,occasionnel
3370,48,F,celibataire,intermediaire,94325,Jacob,2023-12-01,regulier
3371,47,M,divorce,debutant,14487,Leblanc,2024-04-30,occasionnel
3372,27,F,marie,avance,86959,Duhamel-les-Bains,2024-03-20,occasionnel
3373,23,M,concubinage,avance,16226,Saint Julie-les-Bains,2024-11-02,occasionnel
3374,20,M,veuf,debutant,19782,Saint Luciedan,2024-05-15,nouveau
3375,57,F,divorce,avance,62131,Merle,2024-10-13,nouveau
3376,40,M,concubinage,avance,69251,Hoareaunec,2023-11-29,regulier
3377,75,M,veuf,debutant,83216,Seguin,2024-07-20,nouveau
3378,77,M,divorce,avance,11950,Augerboeuf,2024-02-29,occasionnel
3379,56,M,divorce,avance,65568,Sainte Paulette,2024-02-10,regulier
3380,30,M,marie,avance,24300,Sainte Caroline,2025-02-12,regulier
3381,77,M,concubinage,intermediaire,62706,Thomas-la-Forêt,2025-05-25,regulier
3382,36,F,divorce,debutant,03202,Bertindan,2024-07-12,regulier
3383,62,M,divorce,debutant,31793,Hervé,2023-09-09,regulier
3384,85,F,divorce,debutant,37922,Léger-sur-Mer,2024-11-01,occasionnel
3385,21,M,divorce,intermediaire,97220,François,2023-12-26,regulier
3386,79,F,veuf,debutant,12686,Schmittnec,2023-09-11,occasionnel
3387,36,F,celibataire,debutant,27380,Leconte,2025-04-10,occasionnel
3388,36,M,veuf,intermediaire,86271,Tessierdan,2025-02-09,nouveau
3389,24,M,divorce,avance,47237,Martins,2024-09-20,nouveau
3390,50,M,veuf,intermediaire,91764,Rodriguezdan,2023-10-05,occasionnel
3391,22,F,marie,intermediaire,53864,Leclercq,2024-12-29,nouveau
3392,79,F,concubinage,intermediaire,14740,Guillaume,2025-05-17,nouveau
3393,29,M,veuf,avance,20445,Philippenec,2024-05-22,nouveau
3394,64,M,veuf,debutant,73148,GuillotBourg,2024-08-25,regulier
3395,85,M,celibataire,intermediaire,71436,Sainte Claudeboeuf,2024-08-26,occasionnel
3396,84,F,divorce,debutant,48872,Picard,2023-08-03,occasionnel
3397,68,M,concubinage,avance,23747,Lainedan,2024-04-06,occasionnel
3398,31,F,marie,avance,05347,Collin-sur-David,2024-09-02,nouveau
3399,85,M,concubinage,intermediaire,82111,Saint Léonboeuf,2023-12-23,nouveau
3400,54,M,marie,avance,35267,Laurent,2024-03-04,nouveau
3401,79,F,marie,avance,48941,Massonnec,2024-09-05,occasionnel
3402,85,F,concubinage,avance,85280,Ponsboeuf,2024-12-10,nouveau
3403,63,F,marie,intermediaire,27369,Prévost,2025-01-07,regulier
3404,79,M,concubinage,avance,15439,Langlois,2025-04-13,occasionnel
3405,51,F,celibataire,intermediaire,45534,Morin-les-Bains,2024-12-15,regulier
3406,54,M,divorce,debutant,76126,Michaud,2024-01-25,regulier
3407,65,F,concubinage,avance,76107,Lopes,2023-12-25,regulier
3408,32,F,marie,avance,85926,Sainte Martine,2025-05-23,nouveau
3409,59,F,divorce,debutant,70361,Pons,2024-11-23,nouveau
3410,84,F,celibataire,avance,31644,Marteldan,2024-09-25,nouveau
3411,75,F,veuf,avance,03166,JosephBourg,2024-10-22,nouveau
3412,21,F,marie,avance,87753,Boutin-les-Bains,2024-05-30,nouveau
3413,64,M,veuf,avance,65492,Clément,2024-03-12,regulier
3414,47,F,veuf,avance,76783,Chauvet,2025-02-09,occasionnel
3415,72,F,marie,intermediaire,42146,Hamon-sur-Mer,2024-04-04,regulier
3416,58,F,veuf,intermediaire,22204,Lacroix-sur-Gomez,2023-10-21,nouveau
3417,69,M,marie,avance,53714,Durand,2024-10-20,occasionnel
3418,65,F,marie,avance,86740,Milletdan,2024-12-19,nouveau
3419,52,M,celibataire,debutant,55538,Alves,2024-05-08,nouveau
3420,31,M,marie,avance,62368,Dupuy,2024-08-24,regulier
3421,29,M,marie,intermediaire,23542,Sainte AstridBourg,2023-07-29,occasionnel
3422,78,M,celibataire,debutant,33692,Faure-la-Forêt,2024-07-02,occasionnel
3423,31,M,veuf,intermediaire,60172,MauriceBourg,2023-08-22,regulier
3424,59,F,veuf,debutant,29572,Grenier,2023-08-08,regulier
3425,33,M,concubinage,debutant,20203,Saint JeanneBourg,2023-10-13,occasionnel
3426,49,M,divorce,intermediaire,59434,Laporte-sur-Mer,2024-12-25,nouveau
3427,43,M,marie,avance,69303,Grondinnec,2023-11-12,nouveau
3428,29,F,marie,intermediaire,62304,Godardnec,2024-07-13,regulier
3429,44,M,celibataire,avance,02451,Saint Gérard-la-Forêt,2024-07-30,nouveau
3430,25,M,marie,intermediaire,97236,Leroux,2024-12-30,nouveau
3431,37,M,veuf,intermediaire,82878,Lejeune-les-Bains,2025-07-12,occasionnel
3432,66,M,concubinage,avance,77961,Hoareau,2024-08-08,nouveau
3433,76,M,divorce,intermediaire,37160,Maury,2025-01-24,nouveau
3434,42,M,celibataire,debutant,26372,Mace,2023-09-19,regulier
3435,43,M,marie,debutant,07553,Saint Colette,2025-04-22,occasionnel
3436,78,F,divorce,debutant,31623,Saint Louisedan,2024-01-05,nouveau
3437,51,F,veuf,avance,68514,Robindan,2025-03-29,regulier
3438,40,F,marie,intermediaire,03595,Legrand,2023-12-07,regulier
3439,82,M,divorce,debutant,52381,Saint Antoineboeuf,2024-03-06,nouveau
3440,49,F,divorce,debutant,97456,Saint Frédéric-la-Forêt,2024-01-25,nouveau
3441,62,M,celibataire,intermediaire,20303,Colas,2025-06-15,nouveau
3442,44,M,concubinage,intermediaire,41699,Saint Maryse,2024-10-04,regulier
3443,50,M,veuf,intermediaire,28857,Raynaudnec,2024-01-27,regulier
3444,48,F,divorce,intermediaire,08948,Delattre,2023-09-14,occasionnel
3445,50,M,celibataire,avance,16498,Paris-la-Forêt,2024-05-31,nouveau
3446,26,M,veuf,avance,08466,Sainte Sophie-sur-Mer,2024-08-07,nouveau
3447,67,M,divorce,avance,36558,Sainte Philippine,2024-10-11,nouveau
3448,20,M,divorce,intermediaire,12933,Jacques,2023-11-21,regulier
3449,18,M,divorce,avance,11114,Maillardboeuf,2024-12-14,occasionnel
3450,31,F,divorce,debutant,92916,Saint MatthieuBourg,2024-10-11,regulier
3451,72,F,marie,intermediaire,03932,Imbert-sur-Gillet,2025-05-21,occasionnel
3452,20,M,celibataire,intermediaire,27351,Lenoir-sur-Michaud,2024-01-03,nouveau
3453,83,F,marie,avance,50345,Bazin,2025-05-01,nouveau
3454,23,M,marie,intermediaire,93911,Sainte Alain-sur-Mer,2023-09-11,regulier
3455,33,M,divorce,intermediaire,37495,Becker,2024-04-26,occasionnel
3456,60,M,celibataire,avance,07297,Peron,2023-07-22,occasionnel
3457,45,F,celibataire,debutant,16789,Gilbert-sur-Carre,2024-03-13,nouveau
3458,40,M,concubinage,debutant,84742,Pages,2024-10-04,regulier
3459,72,M,concubinage,debutant,59634,Antoine,2025-01-28,nouveau
3460,26,F,concubinage,debutant,91397,Nguyen,2024-02-10,occasionnel
3461,31,M,marie,debutant,90197,Duvaldan,2024-02-25,regulier
3462,84,M,marie,avance,06600,Philippe,2024-10-27,nouveau
3463,65,F,celibataire,debutant,10510,ÉtienneVille,2024-02-10,regulier
3464,36,M,divorce,debutant,76995,Rocher-sur-Mathieu,2023-09-01,occasionnel
3465,71,F,celibataire,avance,81185,Delorme,2024-01-08,regulier
3466,25,M,veuf,avance,44790,Saint Andréenec,2024-11-17,occasionnel
3467,49,F,divorce,intermediaire,56925,Fleury,2024-06-12,regulier
3468,68,F,concubinage,avance,68934,Lemaire,2024-03-10,occasionnel
3469,44,F,marie,intermediaire,22204,Gosselindan,2025-01-06,regulier
3470,77,F,divorce,intermediaire,64709,Pineau,2024-08-31,occasionnel
3471,30,F,divorce,intermediaire,04515,Saint David,2023-11-14,nouveau
3472,25,F,marie,avance,73192,Leduc-sur-Traore,2023-11-04,nouveau
3473,21,F,veuf,intermediaire,72146,Renault-sur-Mer,2024-08-20,nouveau
3474,34,F,marie,avance,63724,Louis-sur-Raynaud,2024-03-29,nouveau
3475,74,F,marie,debutant,04538,Andre-sur-Louis,2025-04-21,nouveau
3476,64,M,marie,intermediaire,86345,Chrétien,2025-02-02,nouveau
3477,56,F,divorce,intermediaire,90748,Lombard,2024-06-20,regulier
3478,65,F,celibataire,avance,63196,Saint Nath,2025-07-08,occasionnel
3479,46,F,divorce,intermediaire,44333,Martinez-sur-Bailly,2024-01-14,occasionnel
3480,53,F,divorce,debutant,76481,Saint CarolineBourg,2024-07-19,nouveau
3481,55,F,concubinage,avance,75787,Rivière,2025-02-03,regulier
3482,55,M,celibataire,intermediaire,52177,Legendre-la-Forêt,2023-08-03,nouveau
3483,48,F,marie,intermediaire,05463,Muller-sur-Mahe,2024-02-15,nouveau
3484,76,F,celibataire,intermediaire,21198,Garcia,2024-08-29,nouveau
3485,82,F,marie,avance,05135,Sainte Thierryboeuf,2025-06-11,occasionnel
3486,50,F,veuf,intermediaire,89310,Rousseau,2025-02-28,regulier
3487,48,M,concubinage,avance,03715,Saint Suzanne,2024-10-18,nouveau
3488,39,F,marie,avance,59635,Couturier,2025-07-06,regulier
3489,34,F,concubinage,debutant,21703,Lacombe,2024-12-10,regulier
3490,70,F,celibataire,avance,29905,Briand,2023-08-13,regulier
3491,37,M,divorce,avance,86164,Sainte Stéphane-les-Bains,2025-05-07,regulier
3492,63,M,divorce,intermediaire,93856,Moulin,2023-09-21,nouveau
3493,37,F,veuf,debutant,90664,Dufour-sur-Payet,2023-12-20,nouveau
3494,76,F,celibataire,debutant,85843,DupréVille,2025-07-02,regulier
3495,76,M,divorce,debutant,24806,GalletVille,2025-04-08,regulier
3496,80,F,marie,avance,80875,Lesage-les-Bains,2023-09-23,occasionnel
3497,53,F,divorce,avance,45621,Lamy,2024-07-15,nouveau
3498,79,M,divorce,avance,03184,DialloVille,2023-10-02,nouveau
3499,68,F,veuf,avance,45158,Sainte Élisabethdan,2024-12-30,nouveau
3500,82,F,marie,intermediaire,94666,Maillot-les-Bains,2025-06-08,regulier
3501,45,M,concubinage,intermediaire,16654,Julien,2025-04-24,occasionnel
3502,31,F,marie,intermediaire,63528,Blancnec,2024-11-02,occasionnel
3503,32,M,concubinage,avance,54816,Becker-sur-Mer,2023-11-21,occasionnel
3504,44,M,celibataire,intermediaire,79610,Lemonnier,2024-06-27,regulier
3505,54,M,veuf,avance,97292,Dijoux-la-Forêt,2024-01-11,nouveau
3506,71,M,celibataire,avance,18627,Lemaître,2023-10-15,occasionnel
3507,42,M,celibataire,avance,09380,RémyVille,2024-08-15,occasionnel
3508,27,M,concubinage,avance,41430,Chevalier,2024-08-14,nouveau
