id,demande_id,temps_attente_minutes,heure_demande,jour_semaine,canal_utilise,priorite
6820,6820,33,13,vendredi,physique,normale
6821,6821,21,12,vendredi,numerique,normale
6822,6822,18,8,lundi,numerique,urgente
6823,6823,10,8,vendredi,physique,faible
6824,6824,11,18,lundi,physique,urgente
6825,6825,18,9,mardi,telephone,normale
6826,6826,25,12,lundi,physique,normale
6827,6827,19,16,jeudi,telephone,faible
6828,6828,18,11,lundi,physique,faible
6829,6829,16,9,mercredi,physique,faible
6830,6830,32,14,lundi,numerique,normale
6831,6831,18,16,lundi,visio,faible
6832,6832,18,18,lundi,numerique,faible
6833,6833,39,14,mercredi,numerique,faible
6834,6834,24,10,vendredi,telephone,urgente
6835,6835,7,17,vendredi,physique,faible
6836,6836,22,12,vendredi,numerique,faible
6837,6837,22,13,jeudi,telephone,urgente
6838,6838,21,10,jeudi,numerique,normale
6839,6839,20,13,jeudi,visio,faible
6840,6840,7,15,mardi,visio,faible
6841,6841,23,9,vendredi,physique,urgente
6842,6842,24,14,jeudi,numerique,normale
6843,6843,20,18,jeudi,numerique,urgente
6844,6844,38,12,mardi,visio,urgente
6845,6845,3,17,vendredi,telephone,urgente
6846,6846,20,16,lundi,telephone,faible
6847,6847,19,17,mercredi,physique,faible
6848,6848,15,16,jeudi,numerique,urgente
6849,6849,9,18,vendredi,numerique,normale
6850,6850,22,9,mercredi,telephone,normale
6851,6851,35,13,jeudi,physique,faible
6852,6852,12,11,mardi,telephone,faible
6853,6853,18,9,lundi,physique,normale
6854,6854,11,9,mardi,telephone,faible
6855,6855,3,8,jeudi,numerique,faible
6856,6856,42,12,lundi,numerique,normale
6857,6857,41,13,jeudi,numerique,normale
6858,6858,10,17,mercredi,telephone,urgente
6859,6859,8,10,vendredi,visio,normale
6860,6860,27,14,lundi,visio,faible
6861,6861,3,16,mercredi,telephone,normale
6862,6862,9,15,mercredi,numerique,faible
6863,6863,22,9,lundi,visio,normale
6864,6864,34,12,mardi,numerique,faible
6865,6865,18,11,mardi,physique,faible
6866,6866,18,8,mardi,physique,faible
6867,6867,24,13,jeudi,visio,faible
6868,6868,9,8,jeudi,numerique,normale
6869,6869,7,11,mercredi,visio,faible
6870,6870,17,14,mercredi,physique,urgente
6871,6871,18,10,vendredi,telephone,urgente
6872,6872,14,17,mardi,telephone,urgente
6873,6873,11,17,vendredi,numerique,faible
6874,6874,8,18,mercredi,visio,normale
6875,6875,24,14,lundi,physique,faible
6876,6876,31,13,vendredi,physique,urgente
6877,6877,10,16,vendredi,visio,urgente
6878,6878,23,9,jeudi,telephone,urgente
6879,6879,12,8,vendredi,numerique,normale
6880,6880,17,15,jeudi,visio,urgente
6881,6881,9,11,lundi,telephone,normale
6882,6882,19,10,mardi,physique,normale
6883,6883,4,8,jeudi,telephone,normale
6884,6884,45,13,jeudi,telephone,normale
6885,6885,20,10,mercredi,physique,urgente
6886,6886,12,10,jeudi,numerique,normale
6887,6887,21,9,mardi,visio,urgente
6888,6888,24,9,mardi,visio,faible
6889,6889,20,16,mercredi,numerique,urgente
6890,6890,14,17,mercredi,physique,faible
6891,6891,20,13,jeudi,visio,normale
6892,6892,4,18,vendredi,telephone,faible
6893,6893,10,18,mardi,telephone,faible
6894,6894,45,12,mercredi,physique,faible
6895,6895,15,13,jeudi,visio,normale
6896,6896,6,9,jeudi,visio,urgente
6897,6897,12,16,mercredi,visio,normale
6898,6898,18,10,mardi,numerique,urgente
6899,6899,22,11,lundi,visio,faible
6900,6900,17,10,lundi,telephone,urgente
6901,6901,37,14,mardi,physique,normale
6902,6902,5,9,lundi,physique,urgente
6903,6903,24,14,lundi,physique,urgente
6904,6904,7,16,mercredi,telephone,urgente
6905,6905,3,16,vendredi,numerique,normale
6906,6906,15,13,jeudi,visio,normale
6907,6907,7,10,mardi,physique,normale
6908,6908,44,12,mardi,numerique,normale
6909,6909,7,18,lundi,telephone,faible
6910,6910,13,10,vendredi,numerique,faible
6911,6911,18,8,jeudi,numerique,urgente
6912,6912,4,18,mardi,physique,faible
6913,6913,18,18,mercredi,numerique,urgente
6914,6914,45,14,jeudi,numerique,urgente
6915,6915,18,18,lundi,numerique,faible
6916,6916,16,18,mercredi,visio,faible
6917,6917,31,13,jeudi,physique,normale
6918,6918,42,13,mercredi,telephone,urgente
6919,6919,10,11,jeudi,telephone,faible
6920,6920,21,9,mercredi,telephone,normale
6921,6921,15,10,jeudi,telephone,normale
6922,6922,4,8,lundi,numerique,faible
6923,6923,8,16,vendredi,numerique,urgente
6924,6924,19,15,mardi,telephone,urgente
6925,6925,13,10,lundi,numerique,normale
6926,6926,15,9,vendredi,physique,faible
6927,6927,6,16,mercredi,numerique,urgente
6928,6928,7,8,mercredi,numerique,faible
6929,6929,7,10,mercredi,physique,faible
6930,6930,18,12,jeudi,numerique,normale
6931,6931,15,15,mercredi,telephone,normale
6932,6932,10,10,jeudi,telephone,urgente
6933,6933,11,16,jeudi,telephone,urgente
6934,6934,11,15,lundi,physique,faible
6935,6935,17,9,jeudi,physique,urgente
6936,6936,18,14,mardi,numerique,normale
6937,6937,17,17,mercredi,telephone,urgente
6938,6938,25,14,mercredi,numerique,faible
6939,6939,17,16,jeudi,physique,faible
6940,6940,7,10,lundi,telephone,faible
6941,6941,17,11,lundi,visio,faible
6942,6942,11,17,mardi,telephone,faible
6943,6943,20,17,jeudi,telephone,normale
6944,6944,12,8,mardi,visio,urgente
6945,6945,11,10,mercredi,visio,normale
6946,6946,18,15,lundi,physique,faible
6947,6947,22,14,lundi,telephone,normale
6948,6948,36,12,mardi,visio,urgente
6949,6949,41,14,lundi,physique,urgente
6950,6950,5,15,vendredi,telephone,urgente
6951,6951,24,10,mardi,physique,faible
6952,6952,11,17,jeudi,telephone,urgente
6953,6953,19,18,vendredi,physique,urgente
6954,6954,19,8,vendredi,telephone,urgente
6955,6955,12,9,lundi,visio,faible
6956,6956,16,14,jeudi,visio,faible
6957,6957,33,14,mardi,numerique,faible
6958,6958,23,13,jeudi,numerique,urgente
6959,6959,6,16,vendredi,telephone,urgente
6960,6960,11,17,lundi,telephone,normale
6961,6961,7,15,mercredi,telephone,faible
6962,6962,24,13,mercredi,visio,faible
6963,6963,14,8,vendredi,visio,faible
6964,6964,18,11,jeudi,numerique,urgente
6965,6965,25,9,mercredi,numerique,urgente
6966,6966,6,15,vendredi,telephone,faible
6967,6967,17,9,vendredi,telephone,urgente
6968,6968,14,17,vendredi,visio,faible
6969,6969,4,18,lundi,telephone,normale
6970,6970,27,12,vendredi,physique,faible
6971,6971,8,17,jeudi,telephone,urgente
6972,6972,4,16,jeudi,numerique,faible
6973,6973,6,8,mardi,physique,faible
6974,6974,24,11,vendredi,telephone,faible
6975,6975,7,15,mardi,visio,normale
6976,6976,12,17,mardi,physique,urgente
6977,6977,40,13,mardi,physique,faible
6978,6978,20,8,mardi,physique,faible
6979,6979,40,14,mardi,numerique,normale
6980,6980,4,18,mercredi,telephone,normale
6981,6981,3,18,mercredi,visio,urgente
6982,6982,20,14,jeudi,telephone,faible
6983,6983,17,17,jeudi,numerique,faible
6984,6984,17,9,vendredi,numerique,normale
6985,6985,9,8,lundi,physique,normale
6986,6986,33,12,mardi,physique,urgente
6987,6987,39,14,jeudi,physique,urgente
6988,6988,42,14,mercredi,physique,faible
6989,6989,18,13,mercredi,physique,normale
6990,6990,24,11,vendredi,numerique,normale
6991,6991,13,11,jeudi,telephone,faible
6992,6992,15,16,vendredi,telephone,urgente
6993,6993,17,8,mercredi,visio,urgente
6994,6994,17,14,lundi,physique,faible
6995,6995,24,9,mardi,numerique,normale
6996,6996,6,15,lundi,physique,normale
6997,6997,41,12,jeudi,physique,faible
6998,6998,9,10,vendredi,physique,normale
6999,6999,15,16,mercredi,physique,faible
7000,7000,17,16,mardi,telephone,faible
7001,7001,22,14,mardi,visio,normale
7002,7002,9,9,mercredi,telephone,urgente
7003,7003,32,12,jeudi,visio,normale
7004,7004,17,12,mercredi,telephone,urgente
7005,7005,14,11,lundi,visio,urgente
7006,7006,18,8,jeudi,physique,normale
7007,7007,31,13,mercredi,telephone,normale
7008,7008,17,18,vendredi,telephone,normale
7009,7009,15,18,lundi,numerique,urgente
7010,7010,10,18,mercredi,visio,normale
7011,7011,15,12,vendredi,physique,normale
7012,7012,43,13,jeudi,physique,normale
7013,7013,15,10,mardi,physique,urgente
7014,7014,22,13,jeudi,telephone,faible
7015,7015,10,11,mercredi,physique,urgente
7016,7016,24,11,mercredi,physique,normale
7017,7017,15,17,vendredi,numerique,normale
7018,7018,12,17,mardi,physique,faible
7019,7019,23,14,jeudi,telephone,urgente
7020,7020,15,9,lundi,numerique,faible
7021,7021,9,18,mercredi,physique,normale
7022,7022,38,14,vendredi,visio,urgente
7023,7023,6,8,mercredi,physique,faible
7024,7024,19,10,vendredi,telephone,normale
7025,7025,37,12,mardi,visio,normale
7026,7026,4,18,vendredi,telephone,faible
7027,7027,44,14,mardi,physique,normale
7028,7028,19,14,mercredi,telephone,faible
7029,7029,35,14,jeudi,visio,faible
7030,7030,21,13,jeudi,visio,faible
7031,7031,8,9,mercredi,visio,normale
7032,7032,12,8,lundi,numerique,normale
7033,7033,6,15,mardi,telephone,urgente
7034,7034,12,11,mercredi,visio,faible
7035,7035,22,11,mercredi,physique,faible
7036,7036,22,11,jeudi,telephone,urgente
7037,7037,8,18,vendredi,telephone,urgente
7038,7038,34,13,jeudi,telephone,faible
7039,7039,40,12,lundi,numerique,urgente
7040,7040,17,16,jeudi,numerique,urgente
7041,7041,11,8,mercredi,physique,urgente
7042,7042,18,8,mercredi,numerique,normale
7043,7043,6,16,mercredi,telephone,normale
7044,7044,17,8,mercredi,numerique,normale
7045,7045,7,10,vendredi,numerique,faible
7046,7046,3,18,jeudi,physique,faible
7047,7047,10,17,vendredi,visio,faible
7048,7048,24,14,vendredi,numerique,urgente
7049,7049,13,9,lundi,numerique,urgente
7050,7050,9,16,mardi,telephone,urgente
7051,7051,17,18,lundi,physique,urgente
7052,7052,44,14,jeudi,numerique,normale
7053,7053,29,13,mardi,telephone,normale
7054,7054,9,15,mardi,visio,urgente
7055,7055,10,11,mardi,physique,faible
7056,7056,44,12,jeudi,physique,faible
7057,7057,12,16,mercredi,visio,faible
7058,7058,23,10,mercredi,numerique,faible
7059,7059,34,13,jeudi,telephone,faible
7060,7060,18,18,jeudi,physique,normale
7061,7061,24,14,vendredi,telephone,faible
7062,7062,19,18,jeudi,physique,faible
7063,7063,3,15,vendredi,numerique,normale
7064,7064,10,8,jeudi,numerique,faible
7065,7065,5,9,lundi,visio,urgente
7066,7066,33,12,lundi,telephone,normale
7067,7067,17,12,jeudi,physique,urgente
7068,7068,20,14,jeudi,visio,urgente
7069,7069,29,12,vendredi,physique,urgente
7070,7070,17,10,jeudi,physique,faible
7071,7071,20,12,vendredi,numerique,normale
7072,7072,25,11,lundi,numerique,normale
7073,7073,12,10,mercredi,telephone,urgente
7074,7074,4,18,mercredi,numerique,normale
7075,7075,15,17,jeudi,numerique,normale
7076,7076,15,16,vendredi,telephone,urgente
7077,7077,18,15,mercredi,physique,faible
7078,7078,12,16,lundi,visio,normale
7079,7079,18,11,lundi,numerique,normale
7080,7080,37,14,mardi,telephone,faible
7081,7081,19,8,jeudi,numerique,urgente
7082,7082,25,10,jeudi,telephone,urgente
7083,7083,15,8,jeudi,visio,normale
7084,7084,18,9,jeudi,numerique,urgente
7085,7085,20,17,jeudi,numerique,normale
7086,7086,13,15,mercredi,visio,normale
7087,7087,29,14,jeudi,visio,urgente
7088,7088,20,16,jeudi,telephone,faible
7089,7089,6,9,jeudi,telephone,normale
7090,7090,36,12,mardi,visio,normale
7091,7091,17,16,mardi,telephone,faible
7092,7092,23,10,vendredi,telephone,normale
7093,7093,14,8,lundi,numerique,faible
7094,7094,16,8,mercredi,physique,urgente
7095,7095,8,18,lundi,numerique,faible
7096,7096,13,9,jeudi,physique,normale
7097,7097,7,10,vendredi,telephone,urgente
7098,7098,12,17,jeudi,physique,faible
7099,7099,3,18,mercredi,physique,urgente
7100,7100,30,12,mercredi,physique,faible
7101,7101,6,18,mardi,numerique,urgente
7102,7102,14,15,mercredi,telephone,urgente
7103,7103,25,10,vendredi,numerique,urgente
7104,7104,11,16,jeudi,numerique,faible
7105,7105,11,11,lundi,telephone,normale
7106,7106,19,17,lundi,physique,faible
7107,7107,5,18,vendredi,telephone,normale
7108,7108,24,11,lundi,physique,faible
7109,7109,13,18,mercredi,visio,normale
7110,7110,18,16,vendredi,physique,normale
7111,7111,18,8,mercredi,telephone,normale
7112,7112,7,9,mercredi,telephone,faible
7113,7113,18,9,mardi,numerique,normale
7114,7114,19,16,mercredi,physique,normale
7115,7115,8,9,lundi,numerique,normale
7116,7116,8,9,jeudi,physique,urgente
7117,7117,4,16,lundi,visio,normale
7118,7118,10,11,jeudi,telephone,normale
7119,7119,27,12,mercredi,telephone,normale
7120,7120,9,9,vendredi,physique,urgente
7121,7121,7,15,jeudi,telephone,urgente
7122,7122,12,8,vendredi,physique,urgente
7123,7123,17,17,mercredi,telephone,faible
7124,7124,9,9,vendredi,numerique,faible
7125,7125,11,17,vendredi,visio,normale
7126,7126,13,9,mercredi,telephone,faible
7127,7127,10,15,mercredi,numerique,urgente
7128,7128,41,12,lundi,physique,faible
7129,7129,8,10,mercredi,telephone,normale
7130,7130,4,8,mercredi,visio,urgente
7131,7131,13,16,mardi,numerique,faible
7132,7132,5,10,mardi,telephone,normale
7133,7133,4,15,vendredi,telephone,faible
7134,7134,5,17,mardi,visio,faible
7135,7135,12,9,jeudi,numerique,faible
7136,7136,24,10,lundi,numerique,faible
7137,7137,14,17,vendredi,telephone,normale
7138,7138,36,14,lundi,physique,urgente
7139,7139,12,10,mercredi,telephone,normale
7140,7140,12,15,mercredi,physique,faible
7141,7141,5,9,lundi,telephone,faible
7142,7142,25,12,mardi,visio,urgente
7143,7143,19,11,lundi,visio,faible
7144,7144,25,11,mardi,telephone,normale
7145,7145,10,11,vendredi,physique,normale
7146,7146,18,10,mardi,physique,normale
7147,7147,37,12,vendredi,physique,normale
7148,7148,13,16,vendredi,numerique,urgente
7149,7149,12,16,jeudi,numerique,normale
7150,7150,15,10,mercredi,numerique,faible
7151,7151,9,17,vendredi,numerique,faible
7152,7152,11,8,mercredi,physique,normale
7153,7153,18,9,mercredi,numerique,normale
7154,7154,19,9,jeudi,telephone,urgente
7155,7155,8,9,lundi,telephone,urgente
7156,7156,9,10,jeudi,numerique,normale
7157,7157,6,16,mardi,visio,faible
7158,7158,39,12,mercredi,telephone,urgente
7159,7159,6,10,mardi,telephone,faible
7160,7160,20,17,mercredi,physique,normale
7161,7161,25,13,vendredi,visio,normale
7162,7162,10,15,mardi,visio,faible
7163,7163,18,9,jeudi,physique,normale
7164,7164,28,13,lundi,physique,normale
7165,7165,33,12,mardi,visio,normale
7166,7166,24,12,jeudi,numerique,faible
7167,7167,9,16,jeudi,visio,normale
7168,7168,6,15,mercredi,numerique,normale
7169,7169,18,17,mercredi,numerique,normale
7170,7170,5,9,mercredi,numerique,urgente
7171,7171,13,10,mercredi,physique,faible
7172,7172,18,15,mercredi,telephone,faible
7173,7173,7,15,vendredi,telephone,urgente
7174,7174,19,8,mercredi,visio,normale
7175,7175,24,10,mercredi,telephone,faible
7176,7176,41,13,mardi,numerique,faible
7177,7177,38,12,lundi,physique,faible
7178,7178,27,13,mardi,physique,urgente
7179,7179,18,10,mardi,telephone,faible
7180,7180,19,8,lundi,physique,faible
7181,7181,35,13,mardi,physique,normale
7182,7182,27,12,lundi,visio,urgente
7183,7183,14,17,vendredi,physique,faible
7184,7184,6,16,mercredi,telephone,urgente
7185,7185,5,8,vendredi,physique,normale
7186,7186,16,16,jeudi,visio,faible
7187,7187,6,18,jeudi,numerique,faible
7188,7188,21,10,jeudi,telephone,urgente
7189,7189,33,12,lundi,physique,faible
7190,7190,35,13,mercredi,visio,faible
7191,7191,16,15,lundi,numerique,urgente
7192,7192,26,13,jeudi,physique,urgente
7193,7193,7,9,jeudi,physique,urgente
7194,7194,5,10,mardi,telephone,normale
7195,7195,16,11,vendredi,physique,urgente
7196,7196,7,15,mercredi,numerique,normale
7197,7197,37,14,mercredi,numerique,normale
7198,7198,20,13,vendredi,telephone,urgente
7199,7199,21,14,mercredi,numerique,faible
7200,7200,6,9,mercredi,numerique,urgente
7201,7201,22,12,mardi,telephone,normale
7202,7202,20,15,mercredi,physique,normale
7203,7203,34,13,vendredi,numerique,urgente
7204,7204,25,11,lundi,visio,faible
7205,7205,18,8,mardi,physique,normale
7206,7206,20,17,vendredi,physique,normale
7207,7207,9,17,mardi,visio,faible
7208,7208,8,16,vendredi,numerique,normale
7209,7209,34,14,jeudi,numerique,faible
7210,7210,3,18,mercredi,physique,normale
7211,7211,33,14,mercredi,telephone,faible
7212,7212,31,12,mardi,visio,normale
7213,7213,4,16,lundi,visio,normale
7214,7214,30,14,vendredi,numerique,urgente
7215,7215,5,8,mardi,visio,normale
7216,7216,20,8,lundi,physique,urgente
7217,7217,11,15,lundi,visio,normale
7218,7218,6,8,mardi,physique,faible
7219,7219,19,12,lundi,telephone,normale
7220,7220,30,14,mardi,telephone,faible
7221,7221,5,9,mardi,numerique,urgente
7222,7222,7,18,vendredi,visio,faible
7223,7223,15,9,jeudi,telephone,normale
7224,7224,17,10,mercredi,telephone,normale
7225,7225,9,16,mardi,visio,faible
7226,7226,22,12,mercredi,numerique,normale
7227,7227,9,16,vendredi,physique,normale
7228,7228,11,17,mardi,visio,normale
7229,7229,16,13,lundi,visio,urgente
7230,7230,8,16,mardi,visio,faible
7231,7231,39,14,jeudi,visio,urgente
7232,7232,36,14,mardi,numerique,normale
7233,7233,11,9,vendredi,numerique,normale
7234,7234,3,17,jeudi,numerique,normale
7235,7235,15,8,mardi,numerique,faible
7236,7236,7,15,mercredi,numerique,normale
7237,7237,17,12,mardi,physique,urgente
7238,7238,7,18,vendredi,numerique,urgente
7239,7239,12,8,jeudi,physique,faible
7240,7240,12,10,vendredi,telephone,normale
7241,7241,11,8,mardi,visio,faible
7242,7242,14,11,jeudi,visio,faible
7243,7243,11,15,mercredi,numerique,faible
7244,7244,7,11,jeudi,numerique,normale
7245,7245,24,13,jeudi,visio,urgente
7246,7246,41,14,mardi,numerique,normale
7247,7247,33,12,mercredi,visio,faible
7248,7248,6,18,vendredi,physique,normale
7249,7249,18,10,mardi,physique,faible
7250,7250,5,9,mercredi,visio,faible
7251,7251,10,8,vendredi,visio,urgente
7252,7252,9,16,vendredi,physique,normale
7253,7253,16,15,lundi,numerique,faible
7254,7254,11,8,mercredi,visio,urgente
7255,7255,9,16,lundi,numerique,faible
7256,7256,22,9,jeudi,numerique,faible
7257,7257,10,8,mercredi,physique,normale
7258,7258,18,17,lundi,physique,normale
7259,7259,13,17,mardi,numerique,faible
7260,7260,14,8,jeudi,visio,faible
7261,7261,12,15,mardi,physique,normale
7262,7262,15,8,mercredi,physique,normale
7263,7263,12,17,vendredi,visio,urgente
7264,7264,28,13,mardi,numerique,normale
7265,7265,6,8,vendredi,physique,normale
7266,7266,41,13,jeudi,numerique,urgente
7267,7267,10,17,lundi,numerique,faible
7268,7268,8,9,lundi,physique,faible
7269,7269,16,15,mardi,numerique,faible
7270,7270,24,9,mercredi,numerique,faible
7271,7271,22,11,mardi,telephone,urgente
7272,7272,22,11,mercredi,telephone,normale
7273,7273,17,8,mercredi,visio,urgente
7274,7274,28,12,lundi,visio,urgente
7275,7275,5,18,vendredi,visio,urgente
7276,7276,40,12,jeudi,physique,normale
7277,7277,18,15,lundi,physique,normale
7278,7278,17,17,lundi,telephone,urgente
7279,7279,7,9,mardi,numerique,faible
7280,7280,18,8,jeudi,physique,normale
7281,7281,5,16,mercredi,physique,urgente
7282,7282,21,10,mardi,physique,normale
7283,7283,39,13,lundi,visio,normale
7284,7284,22,9,mardi,telephone,urgente
7285,7285,30,14,vendredi,physique,urgente
7286,7286,17,16,mercredi,physique,urgente
7287,7287,15,15,mardi,telephone,urgente
7288,7288,36,13,mardi,telephone,normale
7289,7289,34,13,vendredi,physique,normale
7290,7290,7,9,jeudi,physique,faible
7291,7291,11,16,lundi,telephone,faible
7292,7292,25,14,lundi,physique,faible
7293,7293,10,15,mercredi,numerique,normale
7294,7294,4,17,jeudi,numerique,faible
7295,7295,4,15,vendredi,telephone,urgente
7296,7296,5,18,lundi,physique,faible
7297,7297,14,17,mardi,physique,normale
7298,7298,3,15,lundi,physique,faible
7299,7299,14,11,vendredi,physique,normale
7300,7300,3,15,mardi,telephone,faible
7301,7301,9,9,mardi,visio,normale
7302,7302,6,11,jeudi,telephone,urgente
7303,7303,14,16,vendredi,physique,urgente
7304,7304,38,14,vendredi,visio,faible
7305,7305,16,17,lundi,numerique,faible
7306,7306,42,12,jeudi,physique,urgente
7307,7307,17,11,mercredi,visio,faible
7308,7308,20,10,jeudi,numerique,urgente
7309,7309,14,10,mercredi,physique,faible
7310,7310,7,8,vendredi,visio,faible
7311,7311,23,13,jeudi,visio,faible
7312,7312,18,8,jeudi,visio,normale
7313,7313,5,11,mardi,numerique,urgente
7314,7314,11,11,vendredi,physique,faible
7315,7315,32,14,lundi,telephone,faible
